waveform_index,scheduled_s,completed_s,late_s,points_returned,points_saved
689,72549.62623744599,72746.612227475,196.6984702530026,10000,2500
690,72549.626337446,72746.95273709,196.98589681700105,10000,2500
691,72549.62643744599,72747.222412986,197.32630697301647,10000,2500
692,72549.62653744599,72747.506655327,197.5958826640126,10000,2500
693,72549.626637446,72747.721594628,197.8800244370068,10000,2500
694,72549.62673744599,72747.928834794,198.0948716950079,10000,2500
695,72549.62683744599,72748.14735257,198.3020041990094,10000,2500
696,72549.626937446,72748.362807103,198.5204288130044,10000,2500
697,72549.62703744599,72748.655646783,198.73577552601637,10000,2500
698,72549.62713744599,72749.247410524,199.02851688000374,10000,2500
699,72549.627237446,72749.673181115,199.62017928600835,10000,2500
700,72549.627337446,72749.956435065,200.04586474699317,10000,2500
701,72549.62743744599,72750.332049681,200.3290113680123,10000,2500
702,72549.627537446,72750.542100702,200.70451824201155,10000,2500
703,72549.627637446,72750.75274455,200.91446926300705,10000,2500
704,72549.62773744599,72750.983791239,201.12502146401675,10000,2500
705,72549.627837446,72751.195712539,201.35595970100258,10000,2500
706,72549.627937446,72751.450715012,201.56778358400334,10000,2500
707,72549.62803744599,72751.705007351,201.82268325700716,10000,2500
708,72549.628137446,72751.922596308,202.0768764270033,10000,2500
709,72549.628237446,72752.21649688,202.29437656200025,10000,2500
710,72549.62833744599,72752.513544583,202.58817361200636,10000,2500
711,72549.628437446,72752.774375354,202.885113094002,10000,2500
712,72549.628537446,72752.978752134,203.14584375399863,10000,2500
713,72549.62863744599,72753.267275917,203.3501207290101,10000,2500
714,72549.628737446,72753.503805086,203.63854435599933,10000,2500
715,72549.628837446,72753.738126754,203.8749818590004,10000,2500
716,72549.62893744599,72753.979575939,204.10919545601064,10000,2500
717,72549.629037446,72754.28718387,204.35054437701183,10000,2500
718,72549.629137446,72754.513119948,204.65806217500358,10000,2500
719,72549.62923744599,72754.815205064,204.88388860701525,10000,2500
720,72549.629337446,72755.032556188,205.18587404300342,10000,2500
721,72549.629437446,72755.534229164,205.40313005499775,10000,2500
722,72549.62953744599,72755.786942319,205.90470615601225,10000,2500
723,72549.62963744599,72756.046974645,206.15731143500307,10000,2500
724,72549.629737446,72756.365588518,206.41724648300442,10000,2500
725,72549.62983744599,72756.609029853,206.7357643320138,10000,2500
726,72549.62993744599,72756.876197363,206.97909808201075,10000,2500
727,72549.630037446,72757.111752756,207.24616608500946,10000,2500
728,72549.63013744599,72757.370615372,207.48162121600762,10000,2500
729,72549.63023744599,72757.589767532,207.7404005860153,10000,2500
730,72549.630337446,72758.050447747,207.95943571800308,10000,2500
731,72549.63043744599,72758.475166502,208.42001655201602,10000,2500
732,72549.63053744599,72758.781369135,208.84463538001,10000,2500
733,72549.630637446,72758.988365386,209.15074491700216,10000,2500
734,72549.63073744599,72759.29682727,209.3576339330175,10000,2500
735,72549.63083744599,72759.538604006,209.6660081440059,10000,2500
736,72549.630937446,72759.865655049,209.9076723330072,10000,2500
737,72549.63103744599,72760.290489963,210.23462390001805,10000,2500
738,72549.63113744599,72760.648520511,210.6593678160134,10000,2500
739,72549.631237446,72760.917819542,211.01728947400989,10000,2500
740,72549.63133744599,72761.198364469,211.28648786901613,10000,2500
741,72549.63143744599,72761.457941708,211.5669328570075,10000,2500
742,72549.631537446,72761.666619295,211.82641787501052,10000,2500
743,72549.63163744599,72761.889563249,212.03498786801356,10000,2500
744,72549.63173744599,72762.428010098,212.25783596900874,10000,2500
745,72549.631837446,72762.683497186,212.79618552900502,10000,2500
746,72549.631937446,72762.980929865,213.0515726750018,10000,2500
747,72549.63203744599,72763.201862779,213.34889842300618,10000,2500
748,72549.632137446,72763.524865243,213.56973113201093,10000,2500
749,72549.632237446,72763.787133519,213.8926334889984,10000,2500
750,72549.63233744599,72764.117337025,214.1548018950125,10000,2500
751,72549.632437446,72764.319140536,214.48490560900245,10000,2500
752,72549.632537446,72764.528985999,214.68661069699738,10000,2500
753,72549.63263744599,72764.768388339,214.89636245800648,10000,2500
754,72549.632737446,72764.979693437,215.13565706500958,10000,2500
755,72549.632837446,72765.31550179,215.34686184000748,10000,2500
756,72549.63293744599,72765.55857565,215.68257017001451,10000,2500
757,72549.633037446,72765.817097569,215.92554429500888,10000,2500
758,72549.633137446,72766.083131708,216.1839657179953,10000,2500
759,72549.63323744599,72766.296196479,216.44990000201506,10000,2500
760,72549.633337446,72766.547142297,216.6628653180087,10000,2500
761,72549.633437446,72766.782997698,216.91371883099782,10000,2500
762,72549.63353744599,72767.019440579,217.14947046601446,10000,2500
763,72549.633637446,72767.266485577,217.38580919201195,10000,2500
764,72549.633737446,72767.531518359,217.63275389099726,10000,2500
765,72549.63383744599,72767.775529008,217.89770378101093,10000,2500
766,72549.633937446,72767.983593231,218.14159743000346,10000,2500
767,72549.634037446,72768.227768782,218.34956902400882,10000,2500
768,72549.63413744599,72768.441406789,218.59363753300568,10000,2500
769,72549.634237446,72768.674363658,218.8071754840057,10000,2500
770,72549.634337446,72768.875573856,219.04003204900073,10000,2500
771,72549.63443744599,72769.105280028,219.24115156001062,10000,2500
772,72549.63453744599,72769.335679252,219.4707553920016,10000,2500
773,72549.634637446,72769.724680859,219.70104772200284,10000,2500
774,72549.63473744599,72769.944927895,220.08995038901048,10000,2500
775,72549.63483744599,72770.228641658,220.31010430700553,10000,2500
776,72549.634937446,72770.44148377,220.59371047299646,10000,2500
777,72549.63503744599,72770.678297938,220.80646032800723,10000,2500
778,72549.63513744599,72770.885451587,221.0431727400137,10000,2500
779,72549.635237446,72771.178090671,221.25022388400976,10000,2500
780,72549.63533744599,72771.413856409,221.54276202101028,10000,2500
781,72549.63543744599,72771.648535662,221.77842515401426,10000,2500
782,72549.635537446,72771.997976057,222.0130182730063,10000,2500
783,72549.63563744599,72772.217725103,222.36235261301044,10000,2500
784,72549.63573744599,72772.454700856,222.58199407201027,10000,2500
785,72549.635837446,72772.758052153,222.8188725020009,10000,2500
786,72549.63593744599,72772.973622756,223.12213559901284,10000,2500
787,72549.63603744599,72773.260893507,223.33759110500978,10000,2500
788,72549.636137446,72773.675663304,223.62476262600103,10000,2500
789,72549.63623744599,72773.989604508,224.03943157501635,10000,2500
790,72549.63633744599,72774.235915464,224.35328540300543,10000,2500
791,72549.636437446,72774.458945705,224.59948483700282,10000,2500
792,72549.63653744599,72774.856779441,224.82241403101943,10000,2500
793,72549.63663744599,72775.236335668,225.22015661600744,10000,2500
794,72549.636737446,72775.50110759,225.59960851899814,10000,2500
795,72549.636837446,72775.927940388,225.8642763980024,10000,2500
796,72549.63693744599,72776.137311969,226.29100900300546,10000,2500
797,72549.637037446,72776.480476702,226.50028989800194,10000,2500
798,72549.637137446,72776.776020344,226.8433448489959,10000,2500
799,72549.63723744599,72777.046795573,227.1387892000057,10000,2500
800,72549.637337446,72777.337268053,227.40947557600157,10000,2500
801,72549.637437446,72777.635091164,227.699844037008,10000,2500
802,72549.63753744599,72777.875757582,227.99755976600864,10000,2500
803,72549.637637446,72778.153517579,228.23812578200886,10000,2500
804,72549.637737446,72778.377132576,228.51579462700465,10000,2500
805,72549.63783744599,72778.69721196,228.73930122800812,10000,2500
806,72549.637937446,72778.971439286,229.05928019300336,10000,2500
807,72549.638037446,72779.292070589,229.33340775400575,10000,2500
808,72549.63813744599,72779.548781734,229.65393883100478,10000,2500
809,72549.638237446,72779.777642617,229.91055767600483,10000,2500
810,72549.638337446,72780.075129995,230.13931188000424,10000,2500
811,72549.63843744599,72780.446127264,230.43670003701118,10000,2500
812,72549.638537446,72780.704972436,230.80759627500083,10000,2500
813,72549.638637446,72780.957656474,231.0663413959992,10000,2500
814,72549.63873744599,72781.199329592,231.31892491701,10000,2500
815,72549.638837446,72781.424281847,231.56049835000886,10000,2500
816,72549.638937446,72781.785093548,231.78535026100872,10000,2500
817,72549.63903744599,72782.254986985,232.14606187400932,10000,2500
818,72549.63913744599,72782.529497163,232.61585534400365,10000,2500
819,72549.639237446,72782.807603753,232.89026552200085,10000,2500
820,72549.63933744599,72783.030873919,233.1682800220151,10000,2500
821,72549.63943744599,72783.24700791,233.3914512360061,10000,2500
822,72549.639537446,72783.57880377,233.6074764280056,10000,2500
823,72549.63963744599,72783.817002904,233.93917281801987,10000,2500
824,72549.63973744599,72784.069111292,234.1772714270046,10000,2500
825,72549.639837446,72784.289285646,234.42927964800037,10000,2500
826,72549.63993744599,72784.549176489,234.64935399600654,10000,2500
827,72549.64003744599,72784.824661258,234.9091450390115,10000,2500
828,72549.640137446,72785.03808012,235.18453009500809,10000,2500
829,72549.64023744599,72785.441320253,235.39785614001448,10000,2500
830,72549.64033744599,72785.743641965,235.80098863500461,10000,2500
831,72549.640437446,72785.995594608,236.10321093500534,10000,2500
832,72549.64053744599,72786.407806969,236.35506292901118,10000,2500
833,72549.64063744599,72786.738448561,236.76717528700829,10000,2500
834,72549.640737446,72787.100487814,237.09773012500955,10000,2500
835,72549.64083744599,72787.392910062,237.45965640601935,10000,2500
836,72549.64093744599,72787.643670337,237.75197856500745,10000,2500
837,72549.641037446,72787.855600932,238.00263883100706,10000,2500
838,72549.64113744599,72788.111578643,238.21446933400875,10000,2500
839,72549.64123744599,72788.414431713,238.47035540200886,10000,2500
840,72549.641337446,72788.652513217,238.77309984600288,10000,2500
841,72549.64143744599,72788.953325432,239.01108153001405,10000,2500
842,72549.64153744599,72789.273548653,239.31180086001405,10000,2500
843,72549.641637446,72789.566517951,239.63191744100186,10000,2500
844,72549.641737446,72789.800782296,239.9247868740058,10000,2500
845,72549.64183744599,72790.043688286,240.15895070800616,10000,2500
846,72549.641937446,72790.260099618,240.40176549700845,10000,2500
847,72549.642037446,72790.480492619,240.61807808499725,10000,2500
848,72549.64213744599,72790.696747223,240.83836720700492,10000,2500
849,72549.642237446,72790.967968963,241.05452329700347,10000,2500
850,72549.642337446,72791.207277508,241.3256448710017,10000,2500
851,72549.64243744599,72791.524415119,241.5648555890075,10000,2500
852,72549.642537446,72791.814365526,241.88188537000678,10000,2500
853,72549.642637446,72792.652117234,242.1717339099996,10000,2500
854,72549.64273744599,72792.873655236,243.00939189700875,10000,2500
855,72549.642837446,72793.133663838,243.2308237630059,10000,2500
856,72549.642937446,72793.415608035,243.49073238800338,10000,2500
857,72549.64303744599,72793.782296417,243.7725874470052,10000,2500
858,72549.643137446,72794.239989032,244.1391752030031,10000,2500
859,72549.643237446,72794.565219625,244.5967575340037,10000,2500
860,72549.64333744599,72795.042996943,244.92189781801426,10000,2500
861,72549.643437446,72795.291633418,245.3995680710068,10000,2500
862,72549.643537446,72795.636632354,245.6481022710068,10000,2500
863,72549.64363744599,72796.238517148,245.9930006310169,10000,2500
864,72549.643737446,72796.455351026,246.59478565900645,10000,2500
865,72549.643837446,72796.716348737,246.8115275970049,10000,2500
866,72549.64393744599,72797.232715056,247.07241726500797,10000,2500
867,72549.64403744599,72797.460973658,247.5886837500002,10000,2500
868,72549.644137446,72797.672017828,247.8168419989961,10000,2500
869,72549.64423744599,72797.886797968,248.02778603600746,10000,2500
870,72549.64433744599,72798.317821035,248.24246656401374,10000,2500
871,72549.644437446,72798.566720829,248.67338931100676,10000,2500
872,72549.64453744599,72798.801329402,248.92219677001412,10000,2500
873,72549.64463744599,72799.017180908,249.15669752801477,10000,2500
874,72549.644737446,72799.480295787,249.37244985099824,10000,2500
875,72549.64483744599,72799.7211176,249.83546450801077,10000,2500
876,72549.64493744599,72799.975425678,250.07618654701218,10000,2500
877,72549.645037446,72800.235164563,250.33040095500473,10000,2500
878,72549.64513744599,72800.46767229,250.5900405840075,10000,2500
879,72549.64523744599,72800.685607409,250.82244117600203,10000,2500
880,72549.645337446,72800.916103395,251.04027622200374,10000,2500
881,72549.64543744599,72801.12958131,251.27067255701695,10000,2500
882,72549.64553744599,72801.392149167,251.48404984200897,10000,2500
883,72549.645637446,72801.673471249,251.74651806500333,10000,2500
884,72549.64573744599,72801.951454541,252.02774997601227,10000,2500
885,72549.64583744599,72802.167247262,252.30562302001636,10000,2500
886,72549.645937446,72802.409909659,252.5213159390114,10000,2500
887,72549.64603744599,72802.647934734,252.76388763701834,10000,2500
888,72549.64613744599,72802.870136522,253.00180355501652,10000,2500
889,72549.646237446,72803.08848002,253.22390544600785,10000,2500
890,72549.646337446,72803.370820062,253.44214885600377,10000,2500
891,72549.64643744599,72803.658907288,253.72438869801408,10000,2500
892,72549.646537446,72803.868408033,254.0123828920041,10000,2500
893,72549.646637446,72804.240325994,254.22177688499505,10000,2500
894,72549.64673744599,72804.495596691,254.5935947530088,10000,2500
895,72549.646837446,72804.770094061,254.84876962700218,10000,2500
896,72549.646937446,72805.051610655,255.12316408399784,10000,2500
897,72549.64703744599,72805.320249582,255.40458605000458,10000,2500
898,72549.647137446,72805.704583209,255.67311827800586,10000,2500
899,72549.647237446,72806.103150989,256.05735161399934,10000,2500
900,72549.64733744599,72806.382291393,256.4558481610147,10000,2500
901,72549.647437446,72806.606291846,256.7348595220101,10000,2500
902,72549.647537446,72806.875200665,256.95876006400795,10000,2500
903,72549.64763744599,72807.115750056,257.2275772750145,10000,2500
904,72549.647737446,72807.352349499,257.46801857600803,10000,2500
905,72549.647837446,72807.710057682,257.7045256590063,10000,2500
906,72549.64793744599,72807.921765621,258.06212643500476,10000,2500
907,72549.648037446,72808.145327564,258.2737434209994,10000,2500
908,72549.648137446,72808.419621029,258.49719600600656,10000,2500
909,72549.64823744599,72808.668575717,258.77138967701467,10000,2500
910,72549.648337446,72808.921154046,259.02024469000753,10000,2500
911,72549.648437446,72809.204926996,259.27272254400305,10000,2500
912,72549.64853744599,72809.476679283,259.55639619301655,10000,2500
913,72549.648637446,72809.88462278,259.8280481230031,10000,2500
914,72549.648737446,72810.125086831,260.23589851500583,10000,2500
915,72549.64883744599,72810.501595676,260.47625603900815,10000,2500
916,72549.64893744599,72810.748404114,260.85266479701386,10000,2500
917,72549.649037446,72810.976992026,261.0993725320004,10000,2500
918,72549.64913744599,72811.191157659,261.3278606310196,10000,2500
919,72549.64923744599,72811.463832619,261.54193298700557,10000,2500
920,72549.649337446,72811.783758796,261.8145091799961,10000,2500
921,72549.64943744599,72811.991818349,262.13432703501894,10000,2500
922,72549.64953744599,72812.430005177,262.342287063002,10000,2500
923,72549.649637446,72812.653286249,262.7803735769994,10000,2500
924,72549.64973744599,72812.865106048,263.00355693601887,10000,2500
925,72549.64983744599,72813.132295922,263.2152751100075,10000,2500
926,72549.649937446,72813.428585326,263.48237136600073,10000,2500
927,72549.65003744599,72813.655661659,263.77855374701903,10000,2500
928,72549.65013744599,72813.879940867,264.0055328860035,10000,2500
929,72549.650237446,72814.104221299,264.2297191580001,10000,2500
930,72549.65033744599,72814.331668428,264.4538917790196,10000,2500
931,72549.65043744599,72814.602866434,264.6812471390149,10000,2500
932,72549.650537446,72814.821205565,264.95233515700966,10000,2500
933,72549.65063744599,72815.059138938,265.1705743440107,10000,2500
934,72549.65073744599,72815.362889341,265.4084144480148,10000,2500
935,72549.650837446,72815.671934988,265.7120575669978,10000,2500
936,72549.65093744599,72815.990198689,266.02101064901217,10000,2500
937,72549.65103744599,72816.194496212,266.33916733801016,10000,2500
938,72549.651137446,72816.398484625,266.543369927007,10000,2500
939,72549.651237446,72816.622753018,266.747259982003,10000,2500
940,72549.65133744599,72816.86911863,266.97142820101,10000,2500
941,72549.651437446,72817.167848259,267.2176871640113,10000,2500
942,72549.651537446,72817.434918359,267.51632353400055,10000,2500
943,72549.65163744599,72817.73423954,267.7832867600082,10000,2500
944,72549.651737446,72818.176385687,268.0825085420074,10000,2500
945,72549.651837446,72818.464764414,268.52455569700396,10000,2500
946,72549.65193744599,72818.790701045,268.81284089300607,10000,2500
947,72549.652037446,72819.00347886,269.1386746690114,10000,2500
948,72549.652137446,72819.244636441,269.35135644400725,10000,2500
949,72549.65223744599,72819.621914344,269.59240757100633,10000,2500
950,72549.652337446,72819.859612378,269.9695898200007,10000,2500
951,72549.652437446,72820.14672203,270.20719127199845,10000,2500
952,72549.65253744599,72820.476586698,270.4941967810155,10000,2500
953,72549.652637446,72820.696844304,270.8239584630064,10000,2500
954,72549.652737446,72821.067646762,271.0441219040076,10000,2500
955,72549.65283744599,72821.417778447,271.41481529500743,10000,2500
956,72549.652937446,72821.627946716,271.764847235012,10000,2500
957,72549.653037446,72821.89741992,271.9749215970078,10000,2500
958,72549.65313744599,72822.113222093,272.24429283401696,10000,2500
959,72549.653237446,72822.477249007,272.4599965110101,10000,2500
960,72549.653337446,72822.842292231,272.82393663100083,10000,2500
961,72549.65343744599,72823.156950896,273.18886145201395,10000,2500
962,72549.65353744599,72823.400440337,273.5034194710024,10000,2500
963,72549.653637446,72823.686664071,273.74680914499913,10000,2500
964,72549.65373744599,72823.913067441,274.03293270901486,10000,2500
965,72549.65383744599,72824.198166343,274.2592435510014,10000,2500
966,72549.653937446,72824.471192767,274.54424377699615,10000,2500
967,72549.65403744599,72824.764844348,274.81716105900705,10000,2500
968,72549.65413744599,72825.039464505,275.110712839014,10000,2500
969,72549.654237446,72825.361469399,275.3852328330104,10000,2500
970,72549.65433744599,72825.651812161,275.7071379280096,10000,2500
971,72549.65443744599,72826.042662608,275.99738833500305,10000,2500
972,72549.654537446,72826.288218584,276.38813823300006,10000,2500
973,72549.65463744599,72826.571530835,276.6335867600137,10000,2500
974,72549.65473744599,72826.823779688,276.91679928600206,10000,2500
975,72549.654837446,72827.069253153,277.1689502020017,10000,2500
976,72549.65493744599,72827.27445077,277.41432206801255,10000,2500
977,72549.65503744599,72827.494148752,277.61942678400374,10000,2500
978,72549.655137446,72827.869230562,277.83902628099895,10000,2500
979,72549.65523744599,72828.097275782,278.21401147401775,10000,2500
980,72549.65533744599,72828.388009459,278.44195192100597,10000,2500
981,72549.655437446,72828.63893957,278.7325777680089,10000,2500
982,72549.65553744599,72828.839900428,278.983408464017,10000,2500
983,72549.65563744599,72829.18373539,279.18427048201556,10000,2500
984,72549.655737446,72829.41715726,279.52800440099963,10000,2500
985,72549.65583744599,72829.632495294,279.7613362620177,10000,2500
986,72549.65593744599,72829.877040678,279.97656438400736,10000,2500
987,72549.656037446,72830.180652303,280.2210111410095,10000,2500
988,72549.656137446,72830.453800596,280.5245284749981,10000,2500
989,72549.65623744599,72830.789299292,280.79758002000744,10000,2500
990,72549.656337446,72831.010686897,281.1329723170056,10000,2500
991,72549.656437446,72831.304310506,281.35425591400417,10000,2500
992,72549.65653744599,72831.765491687,281.64778455000487,10000,2500
993,72549.656637446,72832.073754839,282.108864490001,10000,2500
994,72549.656737446,72832.473579658,282.4170288979949,10000,2500
995,72549.65683744599,72832.75310248,282.816748000012,10000,2500
996,72549.656937446,72833.056083306,283.0961708540126,10000,2500
997,72549.657037446,72833.295393901,283.3990590070025,10000,2500
998,72549.65713744599,72833.67844147,283.638268714014,10000,2500
999,72549.657237446,72833.951101506,284.02121273100784,10000,2500
1000,72549.657337446,72834.296371218,284.293779797008,10000,2500
1001,72549.65743744599,72834.658710267,284.638939706012,10000,2500
1002,72549.657537446,72835.220444368,285.0011822950037,10000,2500
1003,72549.657637446,72835.624560262,285.562817633996,10000,2500
1004,72549.65773744599,72835.84678356,285.9668336030154,10000,2500
1005,72549.657837446,72836.062816129,286.1889578370028,10000,2500
1006,72549.657937446,72836.302527592,286.4048937619955,10000,2500
1007,72549.65803744599,72836.570068738,286.6444957100175,10000,2500
1008,72549.658137446,72836.910894441,286.9119465320109,10000,2500
1009,72549.658237446,72837.140990434,287.25266259700584,10000,2500
1010,72549.65833744599,72837.379595313,287.4826589560107,10000,2500
1011,72549.65843744599,72837.62773211,287.72116541600553,10000,2500
1012,72549.658537446,72838.085794951,287.96920022300037,10000,2500
1013,72549.65863744599,72838.329441852,288.4271640690131,10000,2500
1014,72549.65873744599,72838.540370347,288.6707098120096,10000,2500
1015,72549.658837446,72838.748857882,288.88153882800543,10000,2500
1016,72549.65893744599,72838.975585875,289.08993025701784,10000,2500
1017,72549.65903744599,72839.185384251,289.31655393500114,10000,2500
1018,72549.659137446,72839.438557169,289.5262526419974,10000,2500
1019,72549.65923744599,72839.727733715,289.77933276901604,10000,2500
1020,72549.65933744599,72839.938612034,290.0684023210051,10000,2500
1021,72549.659437446,72840.230053911,290.2791804849985,10000,2500
1022,72549.65953744599,72840.429386127,290.5705234280176,10000,2500
1023,72549.65963744599,72840.682231452,290.7697558730142,10000,2500
1024,72549.659737446,72840.941079383,291.0225000920036,10000,2500
1025,72549.65983744599,72841.180511535,291.28124784601096,10000,2500
1026,72549.65993744599,72841.426816488,291.5205842300056,10000,2500
1027,72549.660037446,72841.743146602,291.7667846270051,10000,2500
1028,72549.66013744599,72841.955749158,292.08302215501317,10000,2500
1029,72549.66023744599,72842.225152205,292.29551765900396,10000,2500
1030,72549.660337446,72842.502506937,292.56482134699763,10000,2500
1031,72549.66043744599,72842.84796443,292.84207660400716,10000,2500
1032,72549.66053744599,72843.204090621,293.1874329340062,10000,2500
1033,72549.660637446,72843.573886668,293.54347243100347,10000,2500
1034,72549.660737446,72844.030165849,293.9131627129973,10000,2500
1035,72549.66083744599,72844.25894466,294.3693382560159,10000,2500
1036,72549.660937446,72844.490786483,294.5980158739985,10000,2500
1037,72549.661037446,72844.729923272,294.829761504996,10000,2500
1038,72549.66113744599,72844.984706455,295.06879705500614,10000,2500
1039,72549.661237446,72845.220905362,295.3234746750095,10000,2500
1040,72549.661337446,72845.560455697,295.5595794249966,10000,2500
1041,72549.66143744599,72845.896356136,295.89903213801153,10000,2500
1042,72549.661537446,72846.160704594,296.2348250280047,10000,2500
1043,72549.661637446,72846.4769424,296.4990728470002,10000,2500
1044,72549.66173744599,72847.01281994,296.8152181440091,10000,2500
1045,72549.661837446,72847.33167759,297.35098853900854,10000,2500
1046,72549.661937446,72847.543627046,297.66974617099913,10000,2500
1047,72549.66203744599,72847.765932275,297.8815955470054,10000,2500
1048,72549.662137446,72848.037305924,298.10381200700067,10000,2500
1049,72549.662237446,72848.759753182,298.37507500000356,10000,2500
1050,72549.66233744599,72848.973966427,299.09743257901573,10000,2500
1051,72549.662437446,72849.293446302,299.3115349980071,10000,2500
1052,72549.662537446,72849.579187272,299.6309150300076,10000,2500
1053,72549.66263744599,72849.789499297,299.9165556840162,10000,2500
1054,72549.662737446,72850.046791674,300.1267677440046,10000,2500
1055,72549.662837446,72850.280806696,300.383961561005,10000,2500
1056,72549.66293744599,72850.497349456,300.61788529201294,10000,2500
1057,72549.663037446,72850.700353838,300.83432407501095,10000,2500
1058,72549.663137446,72850.912900978,301.0372237870033,10000,2500
1059,72549.66323744599,72851.135992824,301.24967585700506,10000,2500
1060,72549.66333744599,72851.347126191,301.47266682900954,10000,2500
1061,72549.663437446,72851.72569906,301.6837020649982,10000,2500
1062,72549.66353744599,72851.938010764,302.0621675450093,10000,2500
1063,72549.66363744599,72852.142220095,302.27437928901054,10000,2500
1064,72549.663737446,72852.393705696,302.47849582899653,10000,2500
1065,72549.66383744599,72852.601160741,302.7298740830156,10000,2500
1066,72549.66393744599,72852.889513706,302.9372366930038,10000,2500
1067,72549.664037446,72853.187865536,303.22548247899977,10000,2500
1068,72549.66413744599,72853.594190956,303.52373752501444,10000,2500
1069,72549.66423744599,72853.809893723,303.92995920400426,10000,2500
1070,72549.664337446,72854.087117785,304.14556840799924,10000,2500
1071,72549.66443744599,72854.301075255,304.42268881300697,10000,2500
1072,72549.66453744599,72854.59571221,304.63655016401026,10000,2500
1073,72549.664637446,72854.817720314,304.93109006200393,10000,2500
1074,72549.66473744599,72855.138952253,305.1529973230208,10000,2500
1075,72549.66483744599,72855.448026738,305.4741205830069,10000,2500
1076,72549.664937446,72855.658948127,305.78309507400263,10000,2500
1077,72549.66503744599,72855.930489538,305.99392315100704,10000,2500
1078,72549.66513744599,72856.183338337,306.26536176800437,10000,2500
1079,72549.665237446,72856.412658653,306.518115769999,10000,2500
1080,72549.66533744599,72856.696665953,306.7473333430098,10000,2500
1081,72549.66543744599,72856.921147003,307.0312501250155,10000,2500
1082,72549.665537446,72857.193427296,307.2556235180091,10000,2500
1083,72549.665637446,72857.430970877,307.5278019079997,10000,2500
1084,72549.66573744599,72857.647980012,307.76524278400757,10000,2500
1085,72549.665837446,72858.064076985,307.9821561340068,10000,2500
1086,72549.665937446,72858.352064003,308.3981534969935,10000,2500
1087,72549.66603744599,72858.594475342,308.68603280700336,10000,2500
1088,72549.666137446,72858.928115084,308.92834472800314,10000,2500
1089,72549.666237446,72859.167095911,309.2618903149996,10000,2500
1090,72549.66633744599,72859.405742101,309.5007643800054,10000,2500
1091,72549.666437446,72859.742112617,309.73932365101064,10000,2500
1092,72549.666537446,72859.971391144,310.075589236003,10000,2500
1093,72549.66663744599,72860.519770493,310.30476687601185,10000,2500
1094,72549.666737446,72860.775239334,310.85304527101107,10000,2500
1095,72549.666837446,72861.027818945,311.10840768300113,10000,2500
1096,72549.66693744599,72861.366221434,311.3608885050053,10000,2500
1097,72549.667037446,72861.674397789,311.69919662500615,10000,2500
1098,72549.667137446,72861.954275488,312.0072675889969,10000,2500
1099,72549.66723744599,72862.197412542,312.28704903101607,10000,2500
1100,72549.667337446,72862.444287365,312.530103712008,10000,2500
1101,72549.667437446,72862.6859406,312.77685592700436,10000,2500
1102,72549.66753744599,72863.255251536,313.01840876901406,10000,2500
1103,72549.667637446,72863.555373211,313.58762838400435,10000,2500
1104,72549.667737446,72863.7726275,313.88764157600235,10000,2500
1105,72549.66783744599,72864.014227142,314.10479676201066,10000,2500
1106,72549.66793744599,72864.357577214,314.34630154700426,10000,2500
1107,72549.668037446,72864.598883898,314.6895535290096,10000,2500
1108,72549.66813744599,72864.806034609,314.93075881501136,10000,2500
1109,72549.66823744599,72865.076291087,315.1378093880048,10000,2500
1110,72549.668337446,72865.297445779,315.40796753400355,10000,2500
1111,72549.66843744599,72865.766440357,315.6290147630061,10000,2500
1112,72549.66853744599,72865.991070494,316.09791146501084,10000,2500
1113,72549.668637446,72866.375199245,316.3224465960084,10000,2500
1114,72549.66873744599,72866.652963853,316.70647421400645,10000,2500
1115,72549.66883744599,72867.09557181,316.98414114900515,10000,2500
1116,72549.668937446,72867.433352049,317.42664277000586,10000,2500
1117,72549.66903744599,72867.950716949,317.76432083502004,10000,2500
1118,72549.66913744599,72868.221611317,318.2815879460104,10000,2500
1119,72549.669237446,72868.482944367,318.55237971100723,10000,2500
1120,72549.66933744599,72868.755673867,318.8136189250072,10000,2500
1121,72549.66943744599,72868.969967128,319.08624330301245,10000,2500
1122,72549.669537446,72869.176206493,319.3004398000048,10000,2500
1123,72549.66963744599,72869.415049773,319.50657876401965,10000,2500
1124,72549.66973744599,72869.654684351,319.7453194450063,10000,2500
1125,72549.669837446,72869.889585032,319.98485678600264,10000,2500
1126,72549.66993744599,72870.146575688,320.2196548540087,10000,2500
1127,72549.67003744599,72870.615545173,320.47655147200567,10000,2500
1128,72549.670137446,72870.825523076,320.9454166729993,10000,2500
1129,72549.67023744599,72871.067596656,321.15529138201964,10000,2500
1130,72549.67033744599,72871.293970808,321.3972721290047,10000,2500
1131,72549.670437446,72871.654120362,321.62354073900497,10000,2500
1132,72549.670537446,72871.870858091,321.98361403800664,10000,2500
1133,72549.67063744599,72872.248139053,322.20023830501304,10000,2500
1134,72549.670737446,72872.475374367,322.5774136320106,10000,2500
1135,72549.670837446,72872.67796655,322.8045505750051,10000,2500
1136,72549.67093744599,72872.946066479,323.0070353040064,10000,2500
1137,72549.671037446,72873.331801339,323.2750415199989,10000,2500
1138,72549.671137446,72873.619565211,323.6606750149949,10000,2500
1139,72549.67123744599,72873.872864231,323.9483341330051,10000,2500
1140,72549.671337446,72874.164725522,324.2015395070048,10000,2500
1141,72549.671437446,72874.412285612,324.4933013349946,10000,2500
1142,72549.67153744599,72874.632720453,324.74075390600774,10000,2500
